filename,fold,chroma_stft_mean,chroma_stft_variance,rmse_mean,rmse_variance,spectral_centroid_mean,spectral_centroid_variance,spectral_bandwidth_mean,spectral_bandwidth_variance,spectral_rolloff_mean,spectral_rolloff_variance,zero_crossing_rate_mean,zero_crossing_rate_variance,MFCC_1_mean,MFCC_1_variance,MFCC_2_mean,MFCC_2_variance,MFCC_3_mean,MFCC_3_variance,MFCC_4_mean,MFCC_4_variance,MFCC_5_mean,MFCC_5_variance,MFCC_6_mean,MFCC_6_variance,MFCC_7_mean,MFCC_7_variance,MFCC_8_mean,MFCC_8_variance,MFCC_9_mean,MFCC_9_variance,MFCC_10_mean,MFCC_10_variance,MFCC_11_mean,MFCC_11_variance,MFCC_12_mean,MFCC_12_variance,MFCC_13_mean,MFCC_13_variance,MFCC_14_mean,MFCC_14_variance,MFCC_15_mean,MFCC_15_variance,MFCC_16_mean,MFCC_16_variance,MFCC_17_mean,MFCC_17_variance,MFCC_18_mean,MFCC_18_variance,MFCC_19_mean,MFCC_19_variance,MFCC_20_mean,MFCC_20_variance,class_ID
15544-5-0-9,10,0.5894293,0.04717245,0.035326716,1.73E-05,2701.45366,44897.35712,2910.516569,7749.027119,6769.578526,263222.0353,0.094337066,0.000326912,-188.12329,-188.12329,82.945435,82.945435,-5.772105,-5.772105,-0.8328273,-0.8328273,-1.6413563,-1.6413563,-0.10746359,-0.10746359,6.197974,6.197974,12.5553055,12.5553055,10.109742,10.109742,21.775122,21.775122,-0.28388253,-0.28388253,22.628164,22.628164,-2.5124948,-2.5124948,6.390662,6.390662,4.539771,4.539771,7.5893397,7.5893397,3.9897666,3.9897666,8.376576,8.376576,1.8099053,1.8099053,9.018826,9.018826,5
156358-5-0-0,8,0.54002494,0.04775132,0.20371006,4.72E-05,1938.501643,120054.5426,2759.949293,61820.57063,5283.600806,1398618.393,0.043922733,0.000111836,-66.27475,-66.27475,110.88216,110.88216,35.535236,35.535236,14.389083,14.389083,3.8497305,3.8497305,15.595774,15.595774,9.519354,9.519354,13.500153,13.500153,-4.814059,-4.814059,6.788611,6.788611,-3.3906624,-3.3906624,4.461971,4.461971,0.15793535,0.15793535,7.079625,7.079625,-2.1759193,-2.1759193,-1.2701923,-1.2701923,-5.7287803,-5.7287803,3.1397727,3.1397727,0.90006244,0.90006244,7.5995317,7.5995317,5
156358-5-0-1,8,0.5441822,0.047178265,0.20315626,3.74E-05,1932.466931,119346.3474,2757.170692,61338.006,5257.213297,1401237.143,0.043146563,0.000123741,-66.445076,-66.445076,110.919586,110.919586,35.362343,35.362343,14.521634,14.521634,4.1568007,4.1568007,15.384884,15.384884,9.603974,9.603974,13.387303,13.387303,-4.8363595,-4.8363595,6.616739,6.616739,-3.286899,-3.286899,4.0772643,4.0772643,0.15481733,0.15481733,6.7667313,6.7667313,-1.8366438,-1.8366438,-0.9482017,-0.9482017,-5.4600916,-5.4600916,3.2630389,3.2630389,0.44606093,0.44606093,7.3066235,7.3066235,5
156358-5-0-2,8,0.5661935,0.049915675,0.20256875,4.02E-05,1923.636487,121364.6951,2747.530608,64783.43679,5220.557064,1475613.465,0.043008264,0.000141545,-66.78597,-66.78597,111.27779,111.27779,35.069145,35.069145,14.5909195,14.5909195,4.2861447,4.2861447,15.521911,15.521911,9.368527,9.368527,13.308305,13.308305,-5.081803,-5.081803,6.5207486,6.5207486,-3.2404876,-3.2404876,4.2243066,4.2243066,0.079363674,0.079363674,6.641699,6.641699,-1.7797796,-1.7797796,-0.86315423,-0.86315423,-5.391062,-5.391062,3.4145706,3.4145706,0.26249886,0.26249886,6.88344,6.88344,5
156358-5-0-3,8,0.5492824,0.046956282,0.20303424,3.98E-05,1914.237627,123597.495,2742.639196,65707.21689,5192.302514,1490529.991,0.043194545,0.000150346,-67.05427,-67.05427,111.52721,111.52721,35.190502,35.190502,14.572363,14.572363,4.3052983,4.3052983,15.576346,15.576346,9.485796,9.485796,13.464053,13.464053,-4.8940473,-4.8940473,6.461964,6.461964,-3.1221561,-3.1221561,4.2930603,4.2930603,0.10848909,0.10848909,6.352611,6.352611,-2.038075,-2.038075,-1.0500966,-1.0500966,-5.4589376,-5.4589376,3.515402,3.515402,0.6937625,0.6937625,6.994808,6.994808,5
156358-5-0-4,8,0.544554,0.046675235,0.20255901,5.15E-05,1943.314317,132879.7822,2763.767343,67820.32236,5297.292438,1501653.38,0.045144847,0.000172619,-66.159424,-66.159424,110.751854,110.751854,35.548008,35.548008,14.364737,14.364737,4.1351314,4.1351314,15.207502,15.207502,9.246836,9.246836,13.636098,13.636098,-4.7103066,-4.7103066,6.822749,6.822749,-3.118581,-3.118581,4.249449,4.249449,0.16603698,0.16603698,6.544381,6.544381,-2.3940113,-2.3940113,-0.8293892,-0.8293892,-5.5543394,-5.5543394,3.2221155,3.2221155,1.1551169,1.1551169,7.4687643,7.4687643,5
156358-5-0-5,8,0.5561348,0.048692185,0.2016096,4.74E-05,1939.228506,122495.679,2758.498848,63461.05415,5283.102929,1424907.019,0.043688471,0.000113988,-66.58535,-66.58535,110.88464,110.88464,35.23284,35.23284,14.401472,14.401472,3.9670286,3.9670286,15.256157,15.256157,9.267049,9.267049,13.63178,13.63178,-4.7824564,-4.7824564,6.9183993,6.9183993,-3.3145473,-3.3145473,4.4667525,4.4667525,0.4601262,0.4601262,6.538487,6.538487,-2.275873,-2.275873,-1.0966074,-1.0966074,-5.6206803,-5.6206803,3.0370352,3.0370352,1.0283796,1.0283796,7.2572155,7.2572155,5
156358-5-0-6,8,0.54786694,0.047229666,0.20221172,4.50E-05,1926.182055,125129.2939,2749.373966,65621.46246,5234.622104,1467695.424,0.043747742,0.000114071,-66.77833,-66.77833,111.252335,111.252335,35.018448,35.018448,14.664771,14.664771,4.2758403,4.2758403,15.304078,15.304078,9.280155,9.280155,13.18298,13.18298,-4.9535484,-4.9535484,6.833661,6.833661,-3.0294335,-3.0294335,4.305879,4.305879,0.27292526,0.27292526,6.4769607,6.4769607,-2.080581,-2.080581,-1.1348009,-1.1348009,-5.3442144,-5.3442144,3.3219824,3.3219824,0.42205325,0.42205325,7.0432186,7.0432186,5
156634-5-0-0,5,0.5217294,0.07733488,0.027775677,6.25E-05,1320.106712,52283.55246,1921.017923,22136.51186,3366.087738,200606.6152,0.02725061,0.000126785,-341.69855,-341.69855,117.766426,117.766426,1.6143614,1.6143614,77.73124,77.73124,1.7849202,1.7849202,16.05463,16.05463,4.1479816,4.1479816,18.72414,18.72414,5.3134556,5.3134556,5.653944,5.653944,-3.8916054,-3.8916054,9.5299015,9.5299015,-6.1905565,-6.1905565,5.567021,5.567021,-5.838651,-5.838651,-1.4533174,-1.4533174,-1.4428316,-1.4428316,-4.446076,-4.446076,-3.1134396,-3.1134396,-0.93952286,-0.93952286,5
156634-5-0-1,5,0.5363912,0.07334028,0.031776052,4.62E-05,1231.979099,63227.84942,1860.703355,32620.00828,3133.516698,319610.5502,0.025413204,0.000134749,-333.701,-333.701,122.28123,122.28123,2.7290604,2.7290604,77.60548,77.60548,1.2517258,1.2517258,15.368057,15.368057,6.937951,6.937951,20.689842,20.689842,3.348002,3.348002,5.336035,5.336035,-5.2104287,-5.2104287,10.050398,10.050398,-5.88164,-5.88164,5.068379,5.068379,-5.6414185,-5.6414185,-0.29166,-0.29166,-0.9877487,-0.9877487,-6.622604,-6.622604,-4.4440694,-4.4440694,-1.6121403,-1.6121403,5
156634-5-0-10,5,0.5782904,0.07136393,0.026835078,0.000261563,1652.462132,119001.9758,2065.599465,35782.08807,3839.880442,256408.6955,0.04273731,0.00038191,-306.58813,-306.58813,111.02155,111.02155,-8.607441,-8.607441,56.17822,56.17822,-5.965113,-5.965113,17.300005,17.300005,17.882902,17.882902,12.891917,12.891917,8.171038,8.171038,8.600549,8.600549,-1.4654456,-1.4654456,4.7656207,4.7656207,-4.5952616,-4.5952616,5.406903,5.406903,-5.382621,-5.382621,6.2337217,6.2337217,-1.0118248,-1.0118248,-2.7414584,-2.7414584,0.48785955,0.48785955,2.465163,2.465163,5
156634-5-0-11,5,0.55478674,0.07295722,0.029510964,0.000373754,1696.191405,148637.2167,2059.649356,46554.15296,3827.060095,264398.0651,0.050307081,0.000452434,-296.2857,-296.2857,113.10867,113.10867,-3.526135,-3.526135,62.605713,62.605713,-8.742373,-8.742373,7.044909,7.044909,18.689085,18.689085,10.889714,10.889714,3.1022215,3.1022215,10.614458,10.614458,-9.4778,-9.4778,5.0046444,5.0046444,-6.478043,-6.478043,5.114821,5.114821,-6.249779,-6.249779,3.7926517,3.7926517,0.5939057,0.5939057,-4.84634,-4.84634,-1.1127845,-1.1127845,0.9083207,0.9083207,5
156634-5-0-12,5,0.50883543,0.08237104,0.03598998,0.000246722,1541.190392,96586.25537,1989.572081,37491.97391,3672.655827,174786.6106,0.037930704,0.000340431,-289.55115,-289.55115,119.659515,119.659515,0.073985636,0.073985636,68.93647,68.93647,-7.2230887,-7.2230887,3.619874,3.619874,16.762835,16.762835,6.3156867,6.3156867,2.777013,2.777013,10.729617,10.729617,-12.884454,-12.884454,8.351116,8.351116,-4.7933183,-4.7933183,4.7442083,4.7442083,-6.3638964,-6.3638964,1.3461713,1.3461713,2.81168,2.81168,-3.677202,-3.677202,-3.8253307,-3.8253307,-0.09672379,-0.09672379,5
156634-5-0-2,5,0.49897528,0.075863644,0.035314903,3.55E-05,1114.948965,34120.2546,1790.342132,27745.01162,2917.064442,271957.22,0.019040146,5.77E-05,-338.08572,-338.08572,126.96692,126.96692,1.0854164,1.0854164,72.13668,72.13668,0.54064643,0.54064643,20.197277,20.197277,11.148455,11.148455,19.126331,19.126331,5.929408,5.929408,7.347765,7.347765,-3.287641,-3.287641,8.871581,8.871581,-4.143409,-4.143409,3.8657882,3.8657882,-4.5166473,-4.5166473,2.3619611,2.3619611,-2.1022003,-2.1022003,-6.999962,-6.999962,-2.9328258,-2.9328258,-1.7533938,-1.7533938,5
156634-5-0-3,5,0.510663,0.07731239,0.035396583,3.06E-05,1210.483315,51085.55786,1849.11856,30277.10084,3188.46993,316567.6046,0.021631142,7.62E-05,-327.54742,-327.54742,123.932465,123.932465,-3.5895958,-3.5895958,67.85787,67.85787,-3.5807261,-3.5807261,23.59629,23.59629,14.776379,14.776379,17.579914,17.579914,6.7958136,6.7958136,12.061374,12.061374,0.33091393,0.33091393,7.702907,7.702907,-6.255875,-6.255875,4.51033,4.51033,-3.2260985,-3.2260985,3.159515,3.159515,-3.1472344,-3.1472344,-6.571271,-6.571271,-1.7323159,-1.7323159,-2.478151,-2.478151,5
156634-5-0-4,5,0.52986395,0.0809333,0.036181275,3.21E-05,1343.191105,47956.53097,1899.465399,19610.79866,3395.711451,188845.4493,0.02528055,6.10E-05,-311.63556,-311.63556,118.89119,118.89119,-10.469283,-10.469283,68.5213,68.5213,-0.85808814,-0.85808814,19.75654,19.75654,14.127229,14.127229,17.151289,17.151289,7.202856,7.202856,13.568883,13.568883,1.4384263,1.4384263,8.433696,8.433696,-6.268909,-6.268909,4.213504,4.213504,-2.5949209,-2.5949209,2.19682,2.19682,-2.327791,-2.327791,-5.0716605,-5.0716605,-2.4254785,-2.4254785,-2.655638,-2.655638,5
156634-5-0-5,5,0.5209254,0.08088809,0.040211357,0.000109259,1440.63365,48620.61723,1922.279853,14686.16637,3500.950314,158974.9284,0.030660111,0.000162062,-284.18362,-284.18362,117.42026,117.42026,-14.798449,-14.798449,64.96128,64.96128,-0.9846121,-0.9846121,20.02454,20.02454,14.189832,14.189832,15.997141,15.997141,5.5019765,5.5019765,10.374094,10.374094,1.5239643,1.5239643,6.530731,6.530731,-5.6314554,-5.6314554,4.065605,4.065605,-2.9842424,-2.9842424,1.6680279,1.6680279,-1.5909607,-1.5909607,-4.909321,-4.909321,-2.435917,-2.435917,-2.5593452,-2.5593452,5
156634-5-0-6,5,0.52861047,0.07589326,0.04000903,0.000128525,1419.407127,40560.73391,1903.546579,10238.92182,3462.862683,112018.8594,0.03189916,0.000195663,-280.18085,-280.18085,120.18608,120.18608,-15.557893,-15.557893,62.263252,62.263252,-2.8793528,-2.8793528,22.380167,22.380167,15.445112,15.445112,15.206966,15.206966,2.8828855,2.8828855,10.588393,10.588393,2.668787,2.668787,3.9170024,3.9170024,-5.214272,-5.214272,5.8665724,5.8665724,-3.4218323,-3.4218323,1.8967888,1.8967888,-1.086959,-1.086959,-7.346844,-7.346844,-2.32329,-2.32329,-2.2039049,-2.2039049,5
156634-5-0-7,5,0.49666917,0.08684677,0.04502097,0.000117094,1286.195679,26365.6306,1847.859276,7040.57395,3267.507987,69365.02317,0.023313313,8.91E-05,-295.6429,-295.6429,121.143425,121.143425,-14.046589,-14.046589,67.34031,67.34031,-0.02350258,-0.02350258,20.535355,20.535355,16.281338,16.281338,17.47432,17.47432,3.9573224,3.9573224,13.4794445,13.4794445,-0.03983673,-0.03983673,8.253763,8.253763,-4.4888163,-4.4888163,5.6846805,5.6846805,-4.104164,-4.104164,1.2892188,1.2892188,-2.3414452,-2.3414452,-6.8329473,-6.8329473,-2.80183,-2.80183,-1.3406949,-1.3406949,5
156634-5-0-8,5,0.48644182,0.089222066,0.04605432,0.000190146,1192.024117,29576.53198,1799.87558,14544.98023,3119.202719,155261.0823,0.0218146,5.91E-05,-303.9878,-303.9878,124.82568,124.82568,-8.797879,-8.797879,67.85478,67.85478,-0.54810673,-0.54810673,21.780872,21.780872,16.311954,16.311954,15.819839,15.819839,6.772442,6.772442,9.821103,9.821103,-1.5680856,-1.5680856,8.441638,8.441638,-4.0375495,-4.0375495,2.708207,2.708207,-2.7755127,-2.7755127,0.6646345,0.6646345,-1.23203,-1.23203,-4.5989633,-4.5989633,-1.5298284,-1.5298284,-2.494891,-2.494891,5
156634-5-0-9,5,0.5422616,0.0808491,0.034422763,0.000263729,1319.431871,66531.60549,1884.916974,31627.69717,3333.538995,286973.5263,0.028571509,0.000117877,-311.31525,-311.31525,123.45773,123.45773,-6.658672,-6.658672,60.230965,60.230965,-3.9717488,-3.9717488,22.334665,22.334665,15.854907,15.854907,12.165157,12.165157,7.448554,7.448554,8.085814,8.085814,1.3349414,1.3349414,5.818202,5.818202,-3.9692936,-3.9692936,3.0317461,3.0317461,-2.7410874,-2.7410874,3.366858,3.366858,-0.006981271,-0.006981271,-2.7760994,-2.7760994,0.4276728,0.4276728,-0.6085674,-0.6085674,5
156634-5-1-0,5,0.47955152,0.07389832,0.03301161,2.76E-05,1055.784343,17951.27376,1672.73644,17502.22251,2542.038193,249251.582,0.02375079,5.58E-05,-322.71985,-322.71985,144.10501,144.10501,-6.8251514,-6.8251514,56.119072,56.119072,1.6539611,1.6539611,12.833313,12.833313,10.835787,10.835787,14.912256,14.912256,10.164127,10.164127,7.729232,7.729232,-5.005817,-5.005817,-2.4924924,-2.4924924,-2.01907,-2.01907,-4.174877,-4.174877,-4.538895,-4.538895,0.3478173,0.3478173,1.5734478,1.5734478,-2.3138072,-2.3138072,-4.713302,-4.713302,-1.8992188,-1.8992188,5
156634-5-2-0,5,0.5540971,0.06527915,0.03389847,6.94E-05,920.1644846,26751.17394,1494.396094,54377.8109,1836.4835,335286.9353,0.024010454,2.19E-05,-317.38232,-317.38232,165.97916,165.97916,1.6424776,1.6424776,46.08974,46.08974,-4.700094,-4.700094,3.6348128,3.6348128,2.518756,2.518756,9.833075,9.833075,-2.2529137,-2.2529137,-1.5419731,-1.5419731,-3.9894738,-3.9894738,3.6851525,3.6851525,-2.1269376,-2.1269376,-6.1585207,-6.1585207,-2.621684,-2.621684,2.672046,2.672046,5.534625,5.534625,0.6816358,0.6816358,2.1330266,2.1330266,-0.13334802,-0.13334802,5
156634-5-2-1,5,0.5647454,0.06345428,0.027163047,2.33E-05,1139.387605,50051.79708,1785.963498,38573.00306,2596.804721,440081.2728,0.027589302,4.94E-05,-318.38312,-318.38312,143.69547,143.69547,6.378047,6.378047,49.040768,49.040768,-3.612846,-3.612846,8.214488,8.214488,4.2376456,4.2376456,11.912506,11.912506,2.9001217,2.9001217,-0.2373243,-0.2373243,-4.407855,-4.407855,1.5995944,1.5995944,-3.4947467,-3.4947467,-5.048304,-5.048304,-5.498514,-5.498514,1.9429876,1.9429876,1.3495326,1.3495326,-3.1808083,-3.1808083,-0.32491863,-0.32491863,2.0443273,2.0443273,5
156634-5-2-2,5,0.5413607,0.06132073,0.026996572,1.81E-05,1353.974098,70640.19194,1941.193084,33146.74156,3321.714403,549552.6795,0.033349892,8.82E-05,-310.1646,-310.1646,129.8262,129.8262,5.0993648,5.0993648,56.46586,56.46586,-6.7203135,-6.7203135,15.838229,15.838229,7.3301725,7.3301725,4.9112973,4.9112973,5.6133685,5.6133685,3.6414735,3.6414735,-9.831681,-9.831681,1.3720899,1.3720899,-3.2463048,-3.2463048,-2.5555096,-2.5555096,-9.029423,-9.029423,5.9073896,5.9073896,-0.34787205,-0.34787205,-4.941522,-4.941522,-0.024000928,-0.024000928,0.41184214,0.41184214,5
156634-5-2-3,5,0.544145,0.0640671,0.026364848,1.60E-05,1397.297092,45437.5349,1962.806006,21762.7291,3618.822819,182449.3725,0.036310626,8.44E-05,-315.69098,-315.69098,124.012535,124.012535,4.086589,4.086589,66.74049,66.74049,-4.92066,-4.92066,18.007036,18.007036,9.984908,9.984908,0.7651049,0.7651049,5.867545,5.867545,3.9013052,3.9013052,-16.161152,-16.161152,5.5367947,5.5367947,-3.8206758,-3.8206758,0.6193795,0.6193795,-9.246232,-9.246232,5.7601066,5.7601066,-0.32325754,-0.32325754,-5.1471653,-5.1471653,-1.3659363,-1.3659363,-1.8387208,-1.8387208,5
156634-5-2-4,5,0.5647836,0.06356142,0.024282765,1.46E-05,1358.816315,34402.86863,1940.641164,16456.62492,3516.011109,142584.2479,0.036062252,6.23E-05,-323.08893,-323.08893,124.55066,124.55066,4.0112247,4.0112247,68.06086,68.06086,-1.8339219,-1.8339219,15.837211,15.837211,11.65883,11.65883,3.8771765,3.8771765,3.329501,3.329501,2.2911234,2.2911234,-17.049532,-17.049532,6.7953215,6.7953215,-3.5870717,-3.5870717,1.1930623,1.1930623,-8.244672,-8.244672,3.7160072,3.7160072,-1.092261,-1.092261,-5.574273,-5.574273,-2.619634,-2.619634,-2.6201751,-2.6201751,5
156634-5-2-5,5,0.54766995,0.06418195,0.023994975,1.73E-05,1378.49301,60801.8853,1928.714404,28702.06486,3476.367611,263380.0911,0.036937206,0.000110587,-320.628,-320.628,125.213356,125.213356,1.551859,1.551859,67.89116,67.89116,-2.2478244,-2.2478244,15.875103,15.875103,12.236187,12.236187,3.076747,3.076747,2.999978,2.999978,2.636696,2.636696,-14.884898,-14.884898,4.548184,4.548184,-4.2245884,-4.2245884,2.0697289,2.0697289,-9.888963,-9.888963,5.3689675,5.3689675,-2.2004254,-2.2004254,-6.3806324,-6.3806324,-1.9559009,-1.9559009,-2.1403427,-2.1403427,5
156634-5-2-6,5,0.5525441,0.06726055,0.025351193,2.64E-05,1385.276806,95457.14225,1917.921406,39938.48736,3504.808865,428872.8606,0.03981609,0.000187142,-322.8307,-322.8307,123.23002,123.23002,2.3654878,2.3654878,72.751526,72.751526,-2.4340954,-2.4340954,15.822218,15.822218,11.740628,11.740628,2.9870684,2.9870684,7.09086,7.09086,0.9209933,0.9209933,-13.338496,-13.338496,4.03045,4.03045,-5.7404532,-5.7404532,2.0792215,2.0792215,-9.585303,-9.585303,3.349614,3.349614,-0.72713697,-0.72713697,-4.4883485,-4.4883485,-4.192286,-4.192286,-0.23396255,-0.23396255,5
156634-5-2-7,5,0.5727369,0.06884079,0.020780994,6.26E-05,1293.260334,74538.42566,1866.032321,29124.34821,3334.348046,388473.589,0.033555929,0.000195761,-365.75867,-365.75867,121.932434,121.932434,-1.1422155,-1.1422155,72.62771,72.62771,1.9562962,1.9562962,16.300722,16.300722,11.438177,11.438177,9.375511,9.375511,9.470195,9.470195,3.1842115,3.1842115,-8.897728,-8.897728,7.849077,7.849077,-1.8185275,-1.8185275,1.2609963,1.2609963,-5.146508,-5.146508,2.1733437,2.1733437,-0.63165563,-0.63165563,-3.8977308,-3.8977308,-2.8294783,-2.8294783,0.8086335,0.8086335,5
156634-5-2-8,5,0.57477903,0.069445886,0.011468802,4.22E-05,1218.169454,22832.54931,1776.165407,9430.190722,3036.430579,134125.0721,0.027476404,8.41E-05,-437.08255,-437.08255,123.51203,123.51203,-11.235559,-11.235559,71.82391,71.82391,9.317908,9.317908,14.531512,14.531512,7.0134673,7.0134673,15.997679,15.997679,12.665625,12.665625,4.0785284,4.0785284,0.99963164,0.99963164,11.111351,11.111351,2.9599206,2.9599206,0.3900031,0.3900031,-0.6098576,-0.6098576,2.53041,2.53041,-1.4813523,-1.4813523,-4.3558793,-4.3558793,0.62978387,0.62978387,2.6040184,2.6040184,5
166101-5-0-0,3,0.66751516,0.047408182,0.16351965,0.002014547,1171.595077,142216.6521,1234.678998,42029.03018,2310.836316,544077.7478,0.061715363,0.001031828,-133.01605,-133.01605,183.07619,183.07619,-71.51153,-71.51153,43.05735,43.05735,-9.090583,-9.090583,24.821817,24.821817,7.0117803,7.0117803,4.2403097,4.2403097,-2.9342394,-2.9342394,-0.9212564,-0.9212564,2.0805724,2.0805724,1.4154598,1.4154598,0.48688808,0.48688808,0.80325884,0.80325884,1.3503778,1.3503778,-1.2412134,-1.2412134,-1.493136,-1.493136,1.386257,1.386257,-2.7547488,-2.7547488,-4.560672,-4.560672,5
166101-5-0-1,3,0.64699686,0.04507488,0.14958683,0.000181057,1400.345364,5349.294991,1375.148441,2438.033919,2751.831337,18887.44903,0.079050759,0.000120563,-86.33024,-86.33024,177.72366,177.72366,-78.177986,-78.177986,53.12834,53.12834,-16.112146,-16.112146,28.308435,28.308435,0.24480125,0.24480125,4.4320593,4.4320593,-5.3785386,-5.3785386,-3.9676876,-3.9676876,-0.48336178,-0.48336178,-0.5536317,-0.5536317,-0.005648354,-0.005648354,0.092446804,0.092446804,0.6173142,0.6173142,-1.326697,-1.326697,-1.6349288,-1.6349288,0.355228,0.355228,-4.355988,-4.355988,-3.5883894,-3.5883894,5
166101-5-0-2,3,0.6283861,0.046624046,0.1416136,9.01E-05,1365.452498,4545.123168,1377.247167,2181.929309,2691.899329,20088.22058,0.073806674,6.62E-05,-94.165405,-94.165405,178.57625,178.57625,-74.51815,-74.51815,53.877426,53.877426,-14.1625395,-14.1625395,28.440075,28.440075,-3.4168766,-3.4168766,1.6875317,1.6875317,-5.8609033,-5.8609033,-6.293021,-6.293021,-0.62830824,-0.62830824,-1.1806325,-1.1806325,-0.9090696,-0.9090696,-0.016441278,-0.016441278,0.2731822,0.2731822,-0.9209617,-0.9209617,-1.3402143,-1.3402143,0.17047173,0.17047173,-4.016383,-4.016383,-2.1177778,-2.1177778,5
166101-5-0-3,3,0.5961681,0.050263457,0.1387921,5.68E-05,1270.818456,8422.78523,1334.255015,3042.734362,2525.110357,29288.87352,0.068142048,8.21E-05,-104.0637,-104.0637,184.32056,184.32056,-69.88592,-69.88592,51.654724,51.654724,-12.524171,-12.524171,25.935604,25.935604,-3.5472772,-3.5472772,1.2268614,1.2268614,-6.587285,-6.587285,-6.492745,-6.492745,0.9337517,0.9337517,-1.7239987,-1.7239987,-2.2013342,-2.2013342,-0.7512215,-0.7512215,-1.6962247,-1.6962247,-1.3784497,-1.3784497,-1.5422014,-1.5422014,1.8740811,1.8740811,-2.910754,-2.910754,-2.4310827,-2.4310827,5
166101-5-1-0,3,0.5522777,0.061939895,0.06779457,0.000362088,1283.109371,13085.24904,1395.203283,7369.251823,2578.361816,71383.94368,0.065174696,0.000147312,-172.98077,-172.98077,173.90187,173.90187,-58.42205,-58.42205,45.027695,45.027695,-6.299892,-6.299892,15.820348,15.820348,-0.3245806,-0.3245806,-2.228968,-2.228968,-3.7172425,-3.7172425,-3.5290525,-3.5290525,5.280416,5.280416,-0.11919094,-0.11919094,-2.9065955,-2.9065955,0.10475728,0.10475728,-3.9618032,-3.9618032,1.8463823,1.8463823,1.20044,1.20044,3.9721084,3.9721084,-1.7004797,-1.7004797,0.75898355,0.75898355,5
166101-5-2-0,3,0.6329264,0.048483245,0.0867526,0.000819053,1350.14708,13961.48602,1372.134322,10629.72454,2657.172372,64046.5902,0.076874661,0.000105528,-143.74542,-143.74542,176.90588,176.90588,-66.38538,-66.38538,44.769295,44.769295,-12.238346,-12.238346,14.421393,14.421393,-2.474681,-2.474681,-0.75576603,-0.75576603,-2.9835455,-2.9835455,-0.41591305,-0.41591305,7.2750306,7.2750306,0.50148934,0.50148934,-0.7625817,-0.7625817,-0.5301644,-0.5301644,-4.5955243,-4.5955243,0.41957653,0.41957653,0.7212306,0.7212306,0.91997606,0.91997606,-4.7795663,-4.7795663,-3.021111,-3.021111,5
166101-5-2-1,3,0.61518276,0.05104439,0.121761896,0.000544522,1350.21368,12727.62234,1334.892797,4392.260805,2630.847097,52581.64333,0.080947435,0.000163367,-109.40736,-109.40736,182.22615,182.22615,-72.528076,-72.528076,50.30596,50.30596,-14.77254,-14.77254,17.037828,17.037828,-6.4181013,-6.4181013,0.8042446,0.8042446,-3.8470142,-3.8470142,-1.1418376,-1.1418376,6.0390253,6.0390253,-0.6539465,-0.6539465,-2.4438274,-2.4438274,-1.7835002,-1.7835002,-4.1968493,-4.1968493,-0.95406276,-0.95406276,-0.7595033,-0.7595033,0.2678515,0.2678515,-3.2784946,-3.2784946,-3.2620032,-3.2620032,5
166101-5-2-2,3,0.61264074,0.05434541,0.13690943,0.000279422,1397.597575,8659.689924,1347.152222,3787.185263,2704.595206,27939.94597,0.084557329,0.000142719,-90.58192,-90.58192,180.9864,180.9864,-75.70604,-75.70604,52.0293,52.0293,-17.74804,-17.74804,15.092612,15.092612,-8.712388,-8.712388,3.2111228,3.2111228,-3.4258947,-3.4258947,-0.213318,-0.213318,5.197228,5.197228,0.30482894,0.30482894,-2.3567936,-2.3567936,-2.158431,-2.158431,-4.1845403,-4.1845403,-1.5995635,-1.5995635,-1.4348946,-1.4348946,0.5074487,0.5074487,-2.4797273,-2.4797273,-2.3182743,-2.3182743,5
